Doom,Stoner,,,
Heavy,,,,
Melodic heavy,,,,
Alternative,,,,
Black,,,,
Power,,,,
Atmospheric doom,Drone,,,
Power,,,,
Heavy,Power,,,
Experimental progressive,,,,
Symphonic,,,,
Gothic,,,,
Symphonic,,,,
Power,,,,
Progressive thrash,,,,
Symphonic,,,,
Melodic black,,,,
Death,,,,
Doom,,,,
Grindcore,,,,
Black,,,,
Melodic death,Thrash,,,
Doom,Sludge,Stoner,,
Heavy,Power,,,
Funeral doom,,,,
Progressive metalcore,Djent,,,
Black,,,,
Metalcore,,,,
Experimental black,Funeral doom,,,
Heavy,Power,,,
Black,,,,
Black,Sludge,Hardcore,,
Black,,,,
Progressive,,,,
Folk,,,,
Technical death,Melodic deathcore,,,
Atmospheric doom,,,,
Death,,,,
Black,,,,
Black,Death,,,
Doom,Sludge,Stoner,,
Progressive,,,,
Pagan folk,Viking folk,,,
Brutal death,,,,
Medieval folk,,,,
Death,Thrash,,,
Gothenburg,Metalcore,,,
Heavy,Symphonic power,,,
Alternative,,,,
Atmospheric black,,,,
Melodic black,,,,
Noise rock,Hardcore,,,
Progressive thrash,,,,
Speed,,,,
Deathcore,,,,
Melodic death,Thrash,,,
Black,,,,
Sludge,,,,
Death,,,,
Black,,,,
Progressive doom,Stoner,,,
Power,,,,
Extreme gothic,,,,
Metalcore,Deathcore,,,
Sludge,,,,
Gothic doom,,,,
Pagan black,,,,
Thrash,Power,,,
Post-metal,Sludge,Noise rock,,
Avantgarde,Progressive black,,,
Stoner,Doom,,,
Grindcore,,,,
Alternative,Industrial,,,
Extreme progressive,,,,
Death,,,,
Heavy,Power,,,
Melodic death,Gothic,Symphonic,,
Avantgarde black,,,,
Folk,,,,
Black,,,,
Blackened doom,Avantgarde doom,,,
Alternative,Trip-Hop,,,
Black,,,,
Black,,,,
Death doom,,,,
Death,,,,
Black,,,,
Pagan black,Symphonic black,,,
Progressive math,,,,
Death,Thrash,,,
Death,,,,
Power,,,,
Black,,,,
Heavy,,,,
Heavy,,,,
Heavy,,,,
Death,Brutal death,Grindcore,,
New wave of british heavy,Heavy,,,
Progressive black,Thrash,,,
Black,Thrash,,,
Doom,,,,
Groove thrash,,,,
Melodic death,,,,
Melodic death,,,,
Death,Gothic doom,Alternative rock,Punk rock,
Hard rock,Heavy,,,
New wave of british heavy,Heavy,,,
Industrial black,Melodic black,,,
Power,Progressive,,,
Heavy,Speed,,,
Heavy,,,,
Death,Thrash,Crossover thrash,,
Thrash,Death,,,
Symphonic power,Gothic,,,
Symphonic black,,,,
Progressive,Avantgarde,,,
Death,,,,
Alternative,Hard rock,,,
Death,,,,
Progressive,Power,,,
Thrash,,,,
Us power,Thrash,,,
Sludge,Hard rock,,,
Post-metal,Progressive rock,,,
Heavy,Speed,,,
Gothic,Gothic rock,,,
Hard rock,Blues rock,,,
Thrash,,,,
Death,,,,
Black,,,,
Goregrind,,,,
Symphonic power,Symphonic gothic,,,
Power,,,,
Progressive,Progressive rock,,,
Heavy,,,,
Symphonic black,,,,
Symphonic,,,,
,Post-rock,Post-metal,,
Grindcore,,,,
Black,,,,
Black,,,,
Grindcore,,,,
Melodic death,,,,
Post-metal,,,,
Progressive death,Technical death,,,
Thrash,,,,
Black,,,,
Progressive,,,,
Black,Sludge,Hardcore,,
Pagan black,,,,
Pagan black,Folk,,,
Industrial death,,,,
Death,,,,
Blackened death,,,,
Gothic,,,,
Death doom,,,,
Doom,Heavy,,,
Shoegaze,,,,
Brutal death,,,,
Heavy,,,,
Industrial,Death,,,
Avantgarde doom,Drone,,,
Grindcore,Hardcore,Punk,,
Metalcore,Melodic death,,,
Gothic doom,,,,
Progressive,,,,
Power,Progressive,,,
Glam,Heavy,Hard rock,,
Black,,,,
Melodic black,,,,
Death,,,,
Death,Hardcore,,,
Blackened death,,,,
Grindcore,Death 'n' roll,,,Hard rock
Folk,,,,
Post-metal,Hardcore,,,
Industrial black,,,,
Thrash,,,,
Alternative,Funk rock,Crossover thrash,,
Black,Post-metal,Hardcore,,
Djent,,,,
Black,,,,
Grindcore,Death,,,
Doom,Black,,,
Symphonic black,Gothic,Electro industrial,,
Melodic black,,,,
Atmospheric black,Depressive black,,,
Death,Thrash,Progressive,,
Gothic,Melodic progressive,,,
Death,,,,
Black,,,,
Black,Death,,,
Black,Progressive black,Extreme progressive,,
Funeral doom,,,,
Doom,,,,
Psychedelic doom,Sludge,Stoner,,
Metalcore,,,,
Black,,,,
Progressive power,,,,
Symphonic folk,,,,
Black,Crust punk,,,
Avantgarde black,,,,
Power,Progressive power,,,
Speed,Heavy,,,
Progressive death,Technical death,,,
Progressive,,,,
Black,,,,
Progressive power,,,,
Symphonic deathcore,,,,
Progressive,Djent,,,
Industrial black,,,,
Hard rock,,,,
Thrash,Speed,,,
New wave of british heavy,,,,
Grindcore,,,,
Progressive sludge,Doom,,,
Doom,Sludge,Stoner,,
Doom,,,,
Drone doom,Sludge,,,
Thrash,,,,
Black,,,,
Death,Grindcore,,,
Symphonic power,,,,
Melodic death,Melodic black,,,
Black,,,,
Technical death,Thrash,,,
Death,Black,,,
Doom,,,,
Industrial,,,,
Heavy,,,,
Melodic death,Technical death,Deathcore,,
Melodic death,,,,
Progressive death,,,,
Grindcore,,,,
Black,Sludge,Hardcore,,
Power,,,,
Power,,,,
Experimental black,Noise,,,
Black,,,,
Folk,,,,
Black,,,,
Melodic metalcore,,,,
Thrash,,,,
Gothic,,,,
Black,,,,
Doom,,,,
Post-metal,,,,
Black,Post-metal,,,
Grindcore,,,,
Death,,,,
Thrash,,,,
Death,Doom,,,
Death doom,,,,
New wave of british heavy,Heavy,,,
Death,,,,
Death doom,Gothic doom,,,
Melodic death,Technical thrash,,,
Electronic symphonic,,,,
Death,,,,
Hard rock,,,,
Technical death,,,,
Heavy,Hard rock,Melodic power,,
Melodic power,,,,
Black,,,,
Folk,,,,
Gothic,,,,
Gothic doom,,,,
Progressive,,,,
Symphonic progressive,,,,
Power,,,,
Black,,,,
Atmospheric death,,,,
Melodic hard rock,,,,
Black,,,,
Thrash,,,,
Grindcore,,,,
Death,,,,
Technical death,,,,
Atmospheric black,Post-metal,,,
Death doom,,,,
Hard rock,,,,
Symphonic,Gothic,,,
Deathgrind,,,,
Symphonic black,Industrial black,,,
Folk,Melodic black,,,
Gothic doom,,,,
Gothic rock,Gothic,,,
Black,,,,
Crossover thrash,,,,
Progressive,,,,
Hard rock,,,,
Melodic black,,,,
Melodic death,Metalcore,,,
Symphonic,Gothic,,,
Death,,,,
Doom,,,,
Atmospheric black,,,,
Black,Death,,,
Thrash,,,,
Blackened death,Black,,,
Black,,,,
Folk,Rock,,,
Industrial,Experimental black,,,
Thrash,,,,
Heavy,,,,
Black,Hardcore,,,
Doom,Stoner,Psychedelic rock,,
Hard rock,Heavy,,,
Death,,,,
Death,,,,
Progressive thrash,,,,
Melodic black,,,,
Hard rock,Pop rock,Blues rock,,
Hardcore,Metalcore,,,
Metalcore,Melodic death,Death,,
Progressive black,,,,
Symphonic black,,,,
Doom,,,,
Melodic power,,,,
Power,,,,
Industrial,Groove thrash,,,
Sludge,,,,
Metalcore,,,,
Death,,,,
Atmospheric black,,,,
Black,Funeral doom,Atmospheric doom,,
Heavy,,,,
Power,Thrash,,,
Gothic doom,,,,
Heavy,Power,,,
Heavy,Power,,,
Black,,,,
Death,,,,
Melodic power,Folk,,,
Atmospheric black,Doom,,,
Hard rock,Heavy,Doom,,
Thrash,,,,
Death doom,Progressive,,,
Speed,Thrash,,,
Progressive heavy,,,,
Blackened death,,,,
Progressive,Gothic,,,
Black,,,,
Black,Death,Thrash,,
Progressive,Hard rock,,,
Black,,,,
Doom,Sludge,,,
Progressive,,,,
Gothic,Death,,,
Black,Death,,,
Melodic death,Progressive,,,
Doom,Psychedelic rock,,,
Us power,Progressive,,,
Black,,,,
Ambient black,Drone,,,
Atmospheric black,,,,
Melodic death,,,,
Doom,,,,
Death,Industrial,,,
Grindcore,,,,
Drone doom,Sludge,,,
Doom,Sludge,,,
Doom,Sludge,Stoner,,
Metalcore,,,,
Heavy,Hard rock,,,
Thrash,Speed,,,
Extreme progressive,,,,
Doom,,,,
Doom,Sludge,Stoner,,
Heavy,,,,
Progressive death,,,,
Grindcore,,,,
Progressive rock,Progressive,,,
Power,Thrash,,,
Sludge,,,,
Blackened sludge,,,,
Doom,,,,
Heavy,,,,
Black,Death,,,
Progressive black,,,,
Heavy,Alternative,,,
Progressive,Fusion,,,
Atmospheric black,Melodic black,,,
Thrash,,,,
Brutal death,,,,
Melodic death,Grindcore,,,
Brutal death,,,,
Symphonic power,,,,
Progressive,,,,
Hard rock,,,,
Progressive death,Thrash,,,
Death,,,,
Sludge,Stoner,,,
Heavy,,,,
Death doom,Gothic doom,,,
Doom,Stoner,,,
Death,Death 'n' roll,,,
Doom,Stoner,,,
Black,Death,,,
Gothic,,,,
Black,,,,
Black,Post-rock,,,
Gothic,Death doom,,,
Progressive,,,,
Funeral doom,,,,
Hard rock,Suomi,,,
Death,,,,
Power,Thrash,,,
Doom,Melodic death,,,
Doom,Stoner,,,
Power,,,,
Black,Death,,,
Stoner,,,,
Progressive,,,,
Heavy,Doom,,,
Death,,,,
Folk,Post-metal,,,
Black,,,,
Black,Death,,,
Death,,,,
Atmospheric black,Post-rock,,,
Progressive,,,,
Progressive,,,,
Black,Death,,,
Heavy,Power,Thrash,,
Death,Thrash,Industrial,,
Melodic deathcore,,,,
Black,Death,,,
Hard rock,Heavy,,,
Black,Death,,,
Heavy,Power,,,
Black,,,,
Progressive,Symphonic,Power,,
Atmospheric folk,Symphonic,,,
Black,,,,
Melodic black,,,,
Doom,Sludge,,,
Doom,,,,
Progressive,,,,
Death,,,,
Doom,,,,
Death,Thrash,,,
Melodic death,Djent,,,
Death,,,,
Industrial,,,,
Death,Black,,,
Heavy,,,,
Death,,,,
Death,,,,
Black,,,,
Progressive metalcore,Progressive,,,
Groove thrash,,,,
Funeral doom,,,,
Grindcore,,,,
Black,,,,
Blackened hardcore,Crust punk,,,
Grindcore,,,,
Melodic death,Thrash,,,
Stoner,,,,
Progressive rock,Progressive,,,
Doom,,,,
Death,Sludge,,,
Black,,,,
Blackened doom,,,,
Progressive doom,Death,,,
Black,Doom,,,
Heavy,Power,,,
Progressive power,,,,
Metalcore,,,,
Doom,Heavy,,,
Death,,,,
Death,,,,
Melodic death,,,,
Progressive power,Progressive heavy,,,
Progressive,,,,
Death,,,,
Black,Death,,,
Heavy,,,,
Progressive rock,Progressive,,,
Sludge,Doom,,,
Black,,,,
Doom,Stoner,,,
Avantgarde,Progressive,,,
Atmospheric sludge,,,,
Funeral doom,,,,
Heavy,,,,
Black,,,,
Thrash,,,,
Death doom,,,,
Atmospheric black,,,,
Heavy,,,,
Technical death,Deathcore,Post-metal,Hardcore,
Heavy,,,,
Grindcore,,,,
Black,Folk,,,
Death,,,,
Death 'n' roll,,,,
Black,,,,
Alternative,,,,
Heavy,Power,,,
Melodic death,Brutal death,,,
Industrial,Symphonic,,,
Melodic death,,,,
Black,Funeral doom,,,
Stoner,,,,
Death,,,,
Black,Doom,Sludge,Crust punk,
Black,Gothic,,,
Heavy,,,,
Deathcore,Melodic hardcore,,,
Psychedelic hard rock,,,,
Heavy,,,,
Power,Thrash,,,
Atmospheric black,,,,
Black,,,,
Death,,,,
Black,,,,
Black,,,,
Death,,,,
Alternative,Hard rock,,,
Atmospheric black,Doom,,,
Death doom,,,,
Progressive,Doom,Hard rock,,
Power,Heavy,,,
Technical death,,,,
Math,Grindcore,,,
Melodic death,,,,
Brutal death,Grindcore,,,
Folk,,,,
Melodic black,,,,
Black,,,,
Heavy,,,,
Heavy,,,,
Black,,,,
Progressive,,,,
Progressive death,,,,
Black,,,,
Grindcore,,,,
Melodic heavy,,,,
Black,,,,
Celtic folk,,,,
Power,Symphonic,,,
Hard rock,,,,
Sludge,Death,,,
Brutal death,,,,
Gothic,Symphonic,Power,,
Doom,,,,
Heavy,Doom,,,
Drone doom,Industrial,,,
Black,Death,,,
Black,,,,
Heavy,Power,,,
Doom,Stoner,,,
Death,Grindcore,,,
Doom,,,,
Black,,,,
Brutal death,,,,
Pagan black,Folk,,,
Death,,,,
Black,,,,
Symphonic,Gothic,,,
Thrash,,,,
New wave of british heavy,Heavy,,,
Melodic death,Metalcore,,,
Black,Death,,,
Grindcore,,,,
Hardcore,,Post-hardcore,Punk,
Sludge,Alternative,,,
Brutal death,Black,,,
Black,Grindcore,,,
Death,Black,,,
Doom,,,,
Death,Thrash,,,
Extreme symphonic,,,,
Symphonic,,,,
Black,,,,
Industrial,,,,
Gothic doom,Death doom,,,
Technical death,Thrash,,,
Ambient,Experimental black,,,
Progressive power,,,,
Power,Progressive,Thrash,,
Grindcore,,,,
Deathgrind,,,,
Black,,,,
Us power,,,,
Thrash,,,,
Heavy,,,,
Grindcore,,,,
Doom,Heavy,,,
Grindcore,,,,
Grindcore,,,,
Power,Thrash,,,
Epic doom,,,,
Black,,,,
Heavy,,,,
Doom,,,,
Black,Doom,Sludge,,
Progressive,Power,,,
Hard rock,Heavy,,,
Symphonic black,Progressive,,,
Black,Funeral doom,Dark,Ambient,
Melodic death,Melodic black,,,
Grindcore,,,,
Hardcore,Black,Punk,,
Thrash,Heavy,,,
Groove metal,Hardcore,,,
Heavy,,,,
Melodic death,Gothic,,,
Progressive,,,,
Symphonic,,,,
Progressive black,Death,,,
Thrash,,,,
Avantgarde black,,,,
Heavy,,,,
Heavy,Gothic,,,
Black,Death,Doom,,
Gothic,Avantgarde black,,,
Symphonic black,,,,
Melodic power,,,,
Viking folk,,,,
Black,,,,
Experimental black,,,,
Power,,,,
Gothic doom,,,,
Progressive power,,,,
Progressive black,Progressive death,,,
Power,Speed,Thrash,,
Melodic heavy,,,,
Black,Thrash,,,
Heavy,,,,
Power,,,,
Black,,,,
Death,,,,
Black,,,,
Death,Thrash,Grindcore,,
Black,,,,
Death,,,,
Black,,,,
Thrash,,,,
Black,Death,,,
Heavy,,,,
Death doom,,,,
Folk,,,,
Grindcore,,,,
Death,,,,
Melodic metalcore,,,,
Power,,,,
Death,,,,
Thrash,Death,,,
Melodic black,,,,
Progressive death,Death,Thrash,,
Heavy,,,,
Black,,,,
Atmospheric black,Progressive black,,,
Progressive,Hardcore,Jazz fusion,,
Doom,Stoner,,,
Death doom,,,,
Black,Post-metal,Sludge,,
Metalcore,,,,
Post-metal,,,,
Heavy,,,,
Progressive,,,,
Drone doom,Ambient,Experimental,,
Gothic,,,,
Grindcore,,,,
Thrash,,,,
Brutal death,,,,
Gothic,,,,
Grindcore,,,,
Thrash,,,,
Death,,,,
Power,Thrash,,,
Black,Crust punk,,,
Death,,,,
Symphonic,,,,
Doom,Gothic,,,
Melodic black,Gothic,,,
Heavy,,,,
Black,,,,
Thrash,,,,
Melodic heavy,Hard rock,,,
Black,,,,
Black,Doom,,,
Death,,,,
Heavy,Power,Thrash,,
Experimental death,,,,
Progressive sludge,,,,
Black,Post-metal,,,
Doom,Psychedelic rock,,,
Heavy,Hard rock,,,
New wave of british heavy,,,Heavy,
Experimental progressive,,,,
Crossover thrash,Hardcore,Punk,,
Stoner rock,,,,
Grindcore,,,,
Gothic,,,,
Folk,,,,
Melodic hard rock,,,,
Progressive,,,,
Black,,,,
Death,Doom,,,
New wave of british heavy,Heavy,,,
Progressive rock,Symphonic rock,Fusion,Progressive,Instrumental
Heavy,,,,
Progressive,,,,
Gothic,Symphonic,,,
Technical death,,,,
Heavy,,,,
Atmospheric sludge,Stoner,Psychedelic rock,,
Black,Death,,,
Death,,,,
Atmospheric doom,Folk,,,
Gothic,Heavy,,,
Progressive,,,,
Gothic,,,,
Speed,Thrash,,,
Atmospheric black,Post-metal,Shoegaze,,
Black,Doom,,,
Gothic,Progressive,,,
Brutal death,,,,
Heavy,Glam,Glam rock,,
Death,,,,
Death,Thrash,Hardcore,,
Melodic death,,,,
Alternative,Progressive,,,
Progressive,,,,
Heavy,,,,
Black,Doom,,,
Doom,Heavy,Hard rock,,
Death,,,,
Post-metal,Sludge,,,
Black,Death,,,
Black,,,,
Black,,,,
Technical death,Grindcore,,,
Doom,,,,
Black,,,,
Progressive,,,,
Doom,Hard rock,,,
Alternative,Instrumental heavy,,,
Experimental death,,,,
Symphonic black,,,,
Hard rock,,,,
Metalcore,,,,
Black,,,,
Avantgarde,,,,
Thrash,Death,,,
Gothic,,,,
Black,,,,
Black,,,,
Black,,,,
Avantgarde,Grindcore,,,
Hard rock,Alternative,,,
Technical death,,,,
Black,Death,,,
Melodic death,,,,
Epic doom,Heavy,,,
Death,,,,
Power,,,,
Black,,,,
Black,,,,
Folk,,,,
Progressive,,,,
Gothic,Doom,,,
Death,,,,
Melodic progressive,,,,
Doom,Stoner,,,
New wave of british heavy,Heavy,Progressive,,
Progressive heavy,,,,
Death,,,,
Epic doom,,,,
Gothic doom,,,,
Heavy,,,,
Blackened doom,Sludge,,,
Doom,,,,
Death,,,,
Black,Sludge,,,
Death,Thrash,,,
Hardcore,,,,
Doom,Sludge,,,
Doom,,,,
Brutal death,Technical death,,,
Deathcore,,,,
Death doom,Atmospheric doom,,,
Folk,,,,
Hard rock,Heavy,,,
Power,Thrash,,,
Heavy,Thrash,,,
Heavy,Progressive,,,
Black,Doom,Heavy,,
Heavy,Folk,Thrash,,
Psychedelic stoner,,,,
Doom,Sludge,,,
Black,,,,
Metalcore,Alternative,,,
Atmospheric doom,Funeral doom,,,
Atmospheric black,Post-metal,,,
Black,,,,
Death doom,,,,
Gothic,,,,
Black,,,,
Melodic death,Thrash,,,
Doom,Sludge,,,
Progressive,Progressive rock,Stoner rock,Stoner instrumental,
New wave of british heavy,Heavy,,,
Brutal death,Grindcore,,,
Black,,,,
Progressive,,,,
Funeral doom,,,,
Power,,,,
Us power,Heavy,,,
Funeral doom,Death doom,,,
Black,,,,
Groove thrash,,,,
Post-metal,Sludge,Hardcore,,
Grindcore,,,,
Thrash,,,,
Blackened death,,,,
Doom,,,,
Avantgarde,,,,
Melodic death,,,,
Progressive,,,,
Hard rock,,,,
Extreme progressive,,,,
Heavy,Power,Thrash,,
Heavy,,,,
Death,,,,
Deathgrind,,,,
Death,Grindcore,,,
Us power,,,,
Black,,,,
Melodic thrash,Progressive,,,
Pagan black,,,,
Black,,,,
Power,Symphonic,,,
Heavy,,,,
Black,,,,
Progressive,,,,
Gothic rock,Alternative,,,
Death,,,,
Stoner,Psychedelic rock,,,
Folk,,,,
Melodic death,,,,
New wave of british heavy,Heavy,,,
Gothic,,,,
Experimental black,,,,
Heavy,Progressive power,,,
Blackened thrash,Crust punk,,,
Alternative,,,,
Stoner rock,,,,
Progressive,,,,
Sludge,,,,
Death,Thrash,,,
Progressive,,,,
Progressive sludge,Post-metal,,,
Atmospheric black,,,,
Drone doom,Sludge,,,
Atmospheric black,,,,
Melodic death,,,,
Melodic power,Heavy,,,
Death doom,,,,
Power,,,,
Post-metal,,,,
Drone doom,,,,
Black,Funeral doom,Industrial doom,Doom,
Progressive death,Melodic death,,,
Symphonic power,Folk,,,
Brutal death,,,,
Black,,,,
Doom,Sludge,,,
Progressive rock,Heavy,,,
Brutal death,,,,
Blackened death,,,,
Gothic,Symphonic,,,
Brutal death,Technical death,,,
Black,,,,
Depressive black,Dark ambient,,,
Death doom,,,,
Black,Death,,,
Doom,Hard rock,Progressive rock,,
Metalcore,Experimental thrash,,,
Death,Crust punk,,,
Thrash,,,,
Death,Doom,,,
Death doom,,,,
Black,Death,,,
Psychedelic hard rock,Heavy,,,
Avantgarde black,,,,
Progressive,,,,
Thrash,,,,
Gothic,Symphonic black,,,
Sludge,Doom,,,
Atmospheric black,,,,
Black,,,,
Black,Thrash,,,
Progressive death,,,,
Death doom,,,,
Progressive death,,,,
Progressive death,Black,,,
Black,,,,
Brutal death,,,,
Industrial death,,,,
Heavy,,,,
Heavy,Power,,,
Heavy,Power,,,
Black,,,,
Black,Death,,,
Death,Doom,,,
Progressive black,,,,
Sludge,Drone,,,
Black,Death,,,
Progressive,Alternative,,,
Progressive,,,,
Doom,Folk,,,
Melodic black,Melodic death,,,
Progressive,,,,
Black,,,,
Hardcore,Punk,,,
Death,,,,
Post-metal,Stoner rock,Psychedelic rock,,
Groove thrash,Heavy,,,
Doom,Sludge,,,
Black,Folk,,,
Deathgrind,,,,
Melodic death,,,,
Atmospheric black,,,,
Heavy,,,,
Heavy,Power,,,
Power,,,,
Power,,,,
Brutal death,Grindcore,,,
Experimental black,,,,
Death,,,,
Brutal death,,,,
Alternative,Hard rock,,,
Grindcore,Death,,,
Black,Death,Thrash,,
Progressive sludge,Doom,Post-metal,,
Atmospheric sludge,Post-metal,,,
Symphonic,,,,
Grindcore,,,,
Experimental black,,,,
Thrash,Death,,,
Death,,,,
Progressive,,,,
Folk,Symphonic power,,,
Atmospheric doom,,,,
Doom,Sludge,,,
Atmospheric black,Post-metal,,,
Grindcore,,,,
Folk,,,,
Progressive math,Djent,,,
Heavy,,,,
Thrash,,,,
Doom,Sludge,,,
Black,Darkwave,,,
Progressive,Instrumental,,,
Doom,Heavy,Celtic black,,
Death,Atmospheric doom,,,
Atmospheric black,,,,
Symphonic black,,,,
Death doom,Progressive death,,,
Black,,,,
Progressive,,,,
Black,Death,,,
Doom,,,,
Gothic,Progressive,,,
Brutal death,,,,
Doom,Melodic death,,,
Brutal death,,,,
Gothic,,,,
Thrash,,,,
Progressive death,,,,
Depressive black,,,,
Thrash,Power,,,
Thrash,,,,
Heavy,Punk,,,
Death,Thrash,,,
Heavy,Thrash,,,
Black,Death,Thrash,,
Black,Grindcore,,,
Funeral doom,,,,
Metalcore,,,,
Black,,,,
Black,Doom,,,
Black,,,,
Doom,,,,
Atmospheric doom,,,,
Death,Thrash,,,
Death,Grindcore,,,
Progressive,Melodic progressive,,,
Heavy,Power,,,
Metalcore,,,,
Heavy,,,,
Death,,,,
Doom,Stoner,,,
Deathcore,,,,
Progressive power,,,,
Black,,,,
Gothic,Symphonic,,,
Black,Doom,Crust punk,,
Industrial black,Ambient,,,
Symphonic,Progressive,,,
Atmospheric black,,,,
Progressive,,,,
Industrial,Death,,,
Stoner,,,,
Gothic doom,,,,
Power,Progressive,Folk,,
Heavy,,,,
Pagan black,,,,
Death,Thrash,,,
Alternative,Post-metal,,,
Death,,,,
Blackened doom,,,,
Power,Heavy,,,
Hard rock,,,,
Atmospheric black,Post-metal,,,
Heavy,Hard rock,,,
Extreme progressive,,,,
Gothic doom,,,,
Death,,,,
Funeral doom,,,,
Funeral doom,,,,
Black,,,,
Heavy,,,,
Technical death,,,,
Death doom,,,,
Black,,,,
Death,,,,
Post-metal,Sludge,,,
Heavy,,,,
Death,Grindcore,,,
Black,,,,
Doom,,,,
Death,Doom,Gothic,,
Doom,Sludge,,,
Atmospheric black,Depressive black,,,
Grindcore,,,,
Brutal death,Grindcore,,,
Technical death,,,,
Celtic folk,Black,,,
Alternative,,,,
Progressive,,,,
Thrash,,,,
Symphonic,Progressive,,,
Doom,,,,
Drone,Dark ambient,,,
Black,,,,
Funeral doom,Drone doom,,,
Black,,,,
Atmospheric,Sludge,Metal,,
Melodic thrash,Progressive,,,
Death,Thrash,,,
Black,,,,
Black,,,,
Death doom,Crust punk,,,
Atmospheric black,Post-metal,,,
Atmospheric black,Funeral doom,,,
Black,,,,
Heavy,Power,,,
Thrash,Grindcore,,,
Death,,,,
Melodic black,,,,
Grindcore,,,,
Progressive,Alternative rock,,,
Atmospheric gothic,,,,
Death,Metalcore,,,
Death,Black,Thrash,,
Power,Progressive,Thrash,,
Doom,,,,
Pagan black,,,,
Thrash,Heavy,,,
Grindcore,Deathgrind,,,
Power,,,,
Black,Ambient,,,
Atmospheric black,,,,
Depressive black,,,,
Depressive black,Funeral doom,,,
Atmospheric death,Deathcore,,,
Heavy,Hard rock,,,
Death,,,,
Black,,,,
Thrash,,,,
Death,,,,
Heavy,Progressive power,,,
Progressive death,,,,
Grindcore,Noise,Power electronics,,Black
Blackened death,Thrash,,,
Heavy,,,,
Doom,Stoner,,,
Black,,,,
Heavy,Stoner,,,
Progressive,,,,
Gothic,,,,
Avantgarde black,,,,
Nu,,,,
Heavy,Hard rock,,,
Hardcore,,,,
Progressive death,,,,
Death,,,,
Death,Melodic death,,,
Doom,Sludge,,,
Black,Death,,,
Heavy,,,,
Death,,,,
Doom,,,,
Black,Avantgarde,,,
Extreme power,Melodic death,,,
Speed,Thrash,,,
Deathcore,,,,
Post-metal,Sludge,,,
Progressive,,,,
Black,Death,,,
Drone doom,,,,
Black,,,,
Power,Gothic,,,
Black,,,,
Funeral doom,,,,
Thrash,,,,
Thrash,,,,
Heavy,Hard rock,,,
Gothic,,,,
Brutal death,Goregrind,,,
Black,,,,
Doom,,,,
Depressive black,,,,
Psychedelic doom,,,,
Blackened sludge,,,,
Black,,,,
Folk,,,,
Melodic death,,,,
Black,,,,
Hard rock,,,,
Atmospheric black,,,,
Sludge,Blackened hardcore,,,
Black,,,,
Melodic death,Black,,,
Melodic doom,Death,,,
Sludge,Doom,,,
Thrash,,,,
Symphonic power,,,,
Grindcore,,,,
Death,Thrash,,,
Progressive,,,,
Black,,,,
Metalcore,,,,
Black,Death,Thrash,,
Viking folk,Folk black,,,
Sludge,,,,
Doom,Heavy,Hard rock,Progressive rock,
Doom,Sludge,,,
Grindcore,,,,
Death doom,Funeral doom,,,
Doom,Sludge,,,
Depressive black,,,,
Progressive,,,,
Depressive black,,,,
Death,,,,
Technical death,Grindcore,,,
Heavy,,,,
Experimental rock,Electro avantgarde,,,
Black,,,,
Gothic,Gothic rock,,,
Psychedelic death,,,,
Death,,,,
Grindcore,,,,
Melodic black,,,,
Melodic death,,,,
Heavy,,,,
Grindcore,,,,
Heavy,,,,
Doom,,,,
Black,,,,
Black,,,,
Black,Death,,,
Doom,Psychedelic rock,,,
Technical death,,,,
Deathgrind,,,,
Heavy,Power,,,
Heavy,,,,
Black,Doom,Industrial,,
Viking folk,,,,
Crust punk,,Black,Grindcore,
Gothic doom,,,,
Atmospheric doom,,,,
Psychedelic doom,Stoner,,,
Black,,,,
Thrash,,,,
Power,Thrash,,,
Progressive thrash,,,,
Experimental black,Ambient black,Avantgarde black,,
Doom,,,,
Death,Grindcore,,,
Black,,,,
Alternative,,,,
Pagan folk,Black,,,
Doom,Stoner,Rock,,
Black,Crust punk,,,
Progressive,Thrash,,,
Hard rock,Heavy,,,
Gothic,,,,
Doom,Sludge,,,
Psychedelic doom,Stoner,,,
Heavy,,,,
Death,,,,
Gothic,,,,
Black,,,,
Heavy,,,,
Heavy,,,,
Gothic,,,,
Melodic progressive,,,,
Black,,,,
Neoclassical symphonic,,,,
Atmospheric black,Doom,,,
Melodic black,,,,
Heavy,Power,,,
Thrash,Heavy,,,
Black,Crust punk,,,
Doom,,,,
Progressive death,Progressive thrash,,,
Black,,,,
Depressive black,,,,
Avantgarde,Experimental black,,,
Doom,,,,
Doom,Sludge,,,
Power,,,,
Death,,,,
Black,,,,
Melodic death,Folk,,,
Gothic,,,,
Doom,,,,
Black,,,,
Symphonic,Melodic heavy,,,
Death,,,,
Power,Folk,,,
Death,Grindcore,Psychedelic death,,
Death,,,,
Goregrind,,,,
Doom,Sludge,Stoner,,
Death doom,,,,
Progressive power,Symphonic,,,
Heavy,,,,
Melodic black,Folk,,,
Doom,,,,
Symphonic gothic,,,,
Alternative,,,,
Black,,,,
Progressive rock,,,,
Progressive,,,,
Hard rock,Psychedelic rock,,,
Doom,,,,
Grindcore,,,,
Avantgarde,Progressive,,,
Symphonic,,,,
Grindcore,Gore grindcore,,,
Black,,,,
Melodic heavy,Hard rock,,,
Progressive,Progressive rock,,,
Melodic death,Thrash,,,
Funeral doom,,,,
Depressive black,,,,
Progressive,J-rock,,,
Doom,,,,
